"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity","2/45","20/21809",0.000772494729645633,0.0301740012272306,0.0229857350068931,"NA/NA",2
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","2/45","28/21809",0.00152081479491963,0.0301740012272306,0.0229857350068931,"NA/NA",2
"GO:0061135","GO:0061135","endopeptidase regulator activity","2/45","29/21809",0.00163132776149909,0.0301740012272306,0.0229857350068931,"NA/NA",2
"GO:0030414","GO:0030414","peptidase inhibitor activity","2/45","30/21809",0.00174556164297881,0.0301740012272306,0.0229857350068931,"NA/NA",2
"GO:0061134","GO:0061134","peptidase regulator activity","2/45","32/21809",0.00198513165968622,0.0301740012272306,0.0229857350068931,"NA/NA",2
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity","2/45","50/21809",0.00478864580476699,0.0606561801937153,0.0462062314495061,"ATROPGEF4/NA",2
"GO:0004553","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","4/45","393/21809",0.00864487452601128,0.0858783283193561,0.0654197791906453,"NA/MANIA/AtGH9B18/BGLU37",4
"GO:0004857","GO:0004857","enzyme inhibitor activity","3/45","208/21809",0.00903982403361644,0.0858783283193561,0.0654197791906453,"NA/NA/ATPMEPCRF",3
"GO:0019899","GO:0019899","enzyme binding","4/45","497/21809",0.0190090718479621,0.131359757209725,0.100066297043419,"PATL2/MAPKKK17/ATROPGEF4/NA",4
"GO:0002020","GO:0002020","protease binding","1/45","11/21809",0.0224694321542951,0.131359757209725,0.100066297043419,"PATL2",1
"GO:0005086","GO:0005086","ARF guanyl-nucleotide exchange factor activity","1/45","11/21809",0.0224694321542951,0.131359757209725,0.100066297043419,"NA",1
"GO:0008169","GO:0008169","C-methyltransferase activity","1/45","11/21809",0.0224694321542951,0.131359757209725,0.100066297043419,"SMT3",1
"GO:0008199","GO:0008199","ferric iron binding","1/45","11/21809",0.0224694321542951,0.131359757209725,0.100066297043419,"NA",1
"GO:0008381","GO:0008381","mechanosensitive ion channel activity","1/45","12/21809",0.0244874556221845,0.132931901949001,0.101263914227079,"MSL4",1
"GO:0004709","GO:0004709","MAP kinase kinase kinase activity","1/45","13/21809",0.0265014054545928,0.134273787636603,0.102286126315972,"MAPKKK17",1
"GO:0005089","GO:0005089","Rho guanyl-nucleotide exchange factor activity","1/45","16/21809",0.0325188934277952,0.139164606606801,0.106011819437314,"ATROPGEF4",1
"GO:0008198","GO:0008198","ferrous iron binding","1/45","16/21809",0.0325188934277952,0.139164606606801,0.106011819437314,"NA",1
"GO:0051020","GO:0051020","GTPase binding","2/45","138/21809",0.0329600384068739,0.139164606606801,0.106011819437314,"ATROPGEF4/NA",2
"GO:0015923","GO:0015923","mannosidase activity","1/45","23/21809",0.0464186142421561,0.166387030524364,0.126749122975624,"MANIA",1
"GO:0005088","GO:0005088","Ras guanyl-nucleotide exchange factor activity","1/45","24/21809",0.04838828110891,0.166387030524364,0.126749122975624,"ATROPGEF4",1
"GO:0017048","GO:0017048","Rho GTPase binding","1/45","24/21809",0.04838828110891,0.166387030524364,0.126749122975624,"ATROPGEF4",1
"GO:0030570","GO:0030570","pectate lyase activity","1/45","25/21809",0.0503539697639523,0.166387030524364,0.126749122975624,"NA",1
"GO:0044183","GO:0044183","protein folding chaperone","1/45","25/21809",0.0503539697639523,0.166387030524364,0.126749122975624,"SES1",1
"GO:0008810","GO:0008810","cellulase activity","1/45","28/21809",0.0562272449100821,0.173722586389574,0.132337150296767,"AtGH9B18",1
"GO:0016682","GO:0016682","oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor","1/45","29/21809",0.0581770990939605,0.173722586389574,0.132337150296767,"NA",1
"GO:0004707","GO:0004707","MAP kinase activity","1/45","31/21809",0.062064997940907,0.173722586389574,0.132337150296767,"ATMPK12",1
"GO:0070566","GO:0070566","adenylyltransferase activity","1/45","31/21809",0.062064997940907,0.173722586389574,0.132337150296767,"APL2",1
"GO:0016837","GO:0016837","carbon-oxygen lyase activity, acting on polysaccharides","1/45","32/21809",0.0640030581435272,0.173722586389574,0.132337150296767,"NA",1
"GO:0016857","GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives","1/45","34/21809",0.0678674388436161,0.17399268978799,0.132542907733234,"ATUGE2",1
"GO:0016679","GO:0016679","oxidoreductase activity, acting on diphenols and related substances as donors","1/45","35/21809",0.0697937747908965,0.17399268978799,0.132542907733234,"NA",1
"GO:0080030","GO:0080030","methyl indole-3-acetate esterase activity","1/45","36/21809",0.071716218078047,0.17399268978799,0.132542907733234,"AtCXE17",1
"GO:0030234","GO:0030234","enzyme regulator activity","3/45","476/21809",0.0748115955579434,0.17399268978799,0.132542907733234,"NA/NA/ATPMEPCRF",3
"GO:0004713","GO:0004713","protein tyrosine kinase activity","1/45","38/21809",0.0755494574079432,0.17399268978799,0.132542907733234,"ATMPK12",1
"GO:0052689","GO:0052689","carboxylic ester hydrolase activity","2/45","229/21809",0.0809944794469611,0.181046483469678,0.137916296271915,"AtCXE17/ATPMEPCRF",2
"GO:0016854","GO:0016854","racemase and epimerase activity","1/45","43/21809",0.085064970506514,0.184712507385573,0.140708973770173,"ATUGE2",1
"GO:0003993","GO:0003993","acid phosphatase activity","1/45","45/21809",0.0888443015466446,0.187560192154027,0.142878262721212,"NA",1
"GO:0005509","GO:0005509","calcium ion binding","2/45","262/21809",0.101720490472541,0.208939385835489,0.159164352090746,"AtCRT1b/MANIA",2
"GO:0004650","GO:0004650","polygalacturonase activity","1/45","69/21809",0.133022612718961,0.266045225437922,0.20266603045825,"NA",1
"GO:0008408","GO:0008408","3'-5' exonuclease activity","1/45","78/21809",0.149043596751068,0.290443932130286,0.221252302869331,"NA",1
"GO:0030599","GO:0030599","pectinesterase activity","1/45","91/21809",0.17167510151527,0.309486538536667,0.235758443483611,"ATPMEPCRF",1
"GO:0046910","GO:0046910","pectinesterase inhibitor activity","1/45","91/21809",0.17167510151527,0.309486538536667,0.235758443483611,"ATPMEPCRF",1
"GO:0019901","GO:0019901","protein kinase binding","1/45","92/21809",0.173391402299496,0.309486538536667,0.235758443483611,"MAPKKK17",1
"GO:0022836","GO:0022836","gated channel activity","1/45","93/21809",0.175104225751009,0.309486538536667,0.235758443483611,"MSL4",1
"GO:0004527","GO:0004527","exonuclease activity","1/45","102/21809",0.190364288565292,0.321055418431337,0.244571302129135,"NA",1
"GO:0017016","GO:0017016","Ras GTPase binding","1/45","106/21809",0.197057608138795,0.321055418431337,0.244571302129135,"ATROPGEF4",1
"GO:0031267","GO:0031267","small GTPase binding","1/45","106/21809",0.197057608138795,0.321055418431337,0.244571302129135,"ATROPGEF4",1
"GO:0008422","GO:0008422","beta-glucosidase activity","1/45","111/21809",0.205348209307957,0.321055418431337,0.244571302129135,"BGLU37",1
"GO:0051082","GO:0051082","unfolded protein binding","1/45","111/21809",0.205348209307957,0.321055418431337,0.244571302129135,"AtCRT1b",1
"GO:0004601","GO:0004601","peroxidase activity","1/45","112/21809",0.206996256620204,0.321055418431337,0.244571302129135,"ATPCB",1
"GO:0016684","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","1/45","118/21809",0.216814587259886,0.329558172635026,0.251048469458815,"ATPCB",1
"GO:0046982","GO:0046982","protein heterodimerization activity","1/45","125/21809",0.228119136621752,0.335746065691129,0.25576223840737,"ATBZIP42",1
"GO:0015926","GO:0015926","glucosidase activity","1/45","126/21809",0.229720992314983,0.335746065691129,0.25576223840737,"BGLU37",1
"GO:0005216","GO:0005216","ion channel activity","1/45","137/21809",0.247128280790091,0.345802280642495,0.263422789963119,"MSL4",1
"GO:0019900","GO:0019900","kinase binding","1/45","137/21809",0.247128280790091,0.345802280642495,0.263422789963119,"MAPKKK17",1
"GO:0016209","GO:0016209","antioxidant activity","1/45","139/21809",0.250251650464963,0.345802280642495,0.263422789963119,"ATPCB",1
"GO:0016779","GO:0016779","nucleotidyltransferase activity","1/45","153/21809",0.271763254004556,0.368821559006184,0.2809582513205,"APL2",1
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","1/45","165/21809",0.289720502031438,0.386294002708584,0.294268284611803,"NA",1
